[cast header]


depthinmeters=no
seacast version= Version 4.4.0

instrumentsn=40044
date=02/03/17
time=20:52:58.42
pressureoffset=0.77
usepressureoffset=yes
slot1sensor1=sv-c.xchange sv.x sn 203281 04/24/13
slot3sensor1=sv-c.xchange sv.x sn 000000 00/00/00
slot5sensor1=p-t-tu-do.xchange p.x sn 300256 04/16/13 t.x sn 403020 04/12/13

average sound velocity=1499.92
 
comments= 
 
[data]
Date (mm/dd/yy),Time,SV (m/s),SV-C.Xchange (No Sensor),Pressure (dBar),Temperature (C),Battery (V),Salinity (PSU),Density (kg m-3)
02/03/17,21:11:54.01,1488.903,0000.000,0735.47,06.690,012.45,34.479,1030.406
02/03/17,21:11:55.14,1488.913,0000.000,0736.04,06.688,012.45,34.480,1030.410
02/03/17,21:11:55.78,1488.905,0000.000,0736.61,06.687,012.45,34.470,1030.404
02/03/17,21:11:56.90,1488.906,0000.000,0737.18,06.679,012.45,34.488,1030.422
02/03/17,21:11:58.67,1488.895,0000.000,0737.75,06.681,012.45,34.466,1030.407
02/03/17,21:12:00.03,1488.880,0000.000,0738.32,06.674,012.43,34.470,1030.414
02/03/17,21:12:00.76,1488.894,0000.000,0738.89,06.670,012.45,34.486,1030.430
02/03/17,21:12:01.58,1488.894,0000.000,0739.47,06.670,012.45,34.479,1030.427
02/03/17,21:12:02.57,1488.863,0000.000,0740.04,06.660,012.43,34.476,1030.428
02/03/17,21:12:04.08,1488.859,0000.000,0740.61,06.656,012.43,34.479,1030.434
02/03/17,21:12:05.28,1488.847,0000.000,0741.18,06.651,012.45,34.478,1030.437
02/03/17,21:12:06.22,1488.757,0000.000,0741.75,06.638,012.43,34.439,1030.411
02/03/17,21:12:07.42,1488.736,0000.000,0742.32,06.619,012.43,34.474,1030.444
02/03/17,21:12:08.44,1488.730,0000.000,0742.89,06.617,012.43,34.469,1030.442
02/03/17,21:12:08.92,1488.725,0000.000,0743.46,06.615,012.43,34.463,1030.441
02/03/17,21:12:10.76,1488.718,0000.000,0744.04,06.607,012.43,34.472,1030.451
02/03/17,21:12:11.92,1488.718,0000.000,0744.61,06.608,012.43,34.463,1030.447
02/03/17,21:12:12.60,1488.728,0000.000,0745.18,06.606,012.43,34.469,1030.455
02/03/17,21:12:13.43,1488.713,0000.000,0745.75,06.600,012.43,34.470,1030.459
02/03/17,21:12:14.08,1488.716,0000.000,0746.32,06.599,012.43,34.468,1030.460
02/03/17,21:12:16.09,1488.714,0000.000,0746.89,06.597,012.43,34.464,1030.460
02/03/17,21:12:17.07,1488.709,0000.000,0747.46,06.592,012.43,34.469,1030.467
02/03/17,21:12:17.76,1488.707,0000.000,0748.03,06.589,012.43,34.469,1030.470
02/03/17,21:12:18.45,1488.719,0000.000,0748.61,06.593,012.43,34.460,1030.465
02/03/17,21:12:18.92,1488.726,0000.000,0749.18,06.591,012.43,34.463,1030.470
02/03/17,21:12:19.66,1488.732,0000.000,0749.75,06.590,012.43,34.464,1030.474
02/03/17,21:12:20.68,1488.736,0000.000,0750.32,06.589,012.43,34.463,1030.476
02/03/17,21:12:21.72,1488.753,0000.000,0750.89,06.589,012.43,34.469,1030.483
02/03/17,21:12:22.83,1488.755,0000.000,0751.46,06.586,012.43,34.474,1030.490
02/03/17,21:12:23.51,1488.753,0000.000,0752.03,06.586,012.43,34.464,1030.484
02/03/17,21:12:24.67,1488.745,0000.000,0752.72,06.579,012.43,34.468,1030.492
02/03/17,21:12:25.44,1488.753,0000.000,0753.29,06.578,012.43,34.470,1030.496
02/03/17,21:12:26.46,1488.734,0000.000,0753.86,06.576,012.43,34.455,1030.487
02/03/17,21:12:26.68,1488.739,0000.000,0754.43,06.574,012.43,34.457,1030.492
02/03/17,21:12:27.50,1488.760,0000.000,0755.00,06.574,012.43,34.466,1030.501
02/03/17,21:12:28.99,1488.747,0000.000,0755.57,06.569,012.43,34.464,1030.504
02/03/17,21:12:29.81,1488.739,0000.000,0756.15,06.564,012.43,34.467,1030.509
02/03/17,21:12:30.63,1488.751,0000.000,0756.72,06.563,012.43,34.473,1030.516
02/03/17,21:12:31.35,1488.751,0000.000,0757.29,06.562,012.43,34.469,1030.516
02/03/17,21:12:32.00,1488.751,0000.000,0757.86,06.562,012.43,34.461,1030.513
02/03/17,21:12:32.64,1488.734,0000.000,0758.54,06.554,012.43,34.461,1030.516
02/03/17,21:12:33.48,1488.722,0000.000,0759.12,06.547,012.43,34.467,1030.525
02/03/17,21:12:34.21,1488.728,0000.000,0759.69,06.547,012.43,34.463,1030.525
02/03/17,21:12:35.33,1488.725,0000.000,0760.26,06.547,012.43,34.453,1030.519
02/03/17,21:12:36.53,1488.723,0000.000,0760.83,06.543,012.43,34.457,1030.526
02/03/17,21:12:37.42,1488.717,0000.000,0761.40,06.538,012.43,34.460,1030.531
02/03/17,21:12:38.08,1488.658,0000.000,0761.97,06.525,012.43,34.446,1030.525
02/03/17,21:12:38.69,1488.594,0000.000,0762.54,06.505,012.43,34.450,1030.533
02/03/17,21:12:39.54,1488.501,0000.000,0763.11,06.477,012.43,34.456,1030.545
02/03/17,21:12:41.64,1488.477,0000.000,0763.80,06.468,012.43,34.458,1030.551
02/03/17,21:12:42.67,1488.473,0000.000,0764.37,06.466,012.43,34.453,1030.550
02/03/17,21:12:43.28,1488.501,0000.000,0764.94,06.464,012.43,34.474,1030.569
02/03/17,21:12:44.05,1488.500,0000.000,0765.51,06.465,012.43,34.463,1030.563
02/03/17,21:12:45.21,1488.503,0000.000,0766.08,06.459,012.43,34.473,1030.574
02/03/17,21:12:46.16,1488.511,0000.000,0766.66,06.463,012.43,34.463,1030.568
02/03/17,21:12:47.45,1488.508,0000.000,0767.23,06.456,012.43,34.473,1030.580
02/03/17,21:12:48.40,1488.517,0000.000,0767.80,06.457,012.43,34.469,1030.579
02/03/17,21:12:49.34,1488.519,0000.000,0768.48,06.454,012.43,34.471,1030.584
02/03/17,21:12:49.77,1488.517,0000.000,0769.06,06.453,012.43,34.465,1030.582
02/03/17,21:12:50.71,1488.502,0000.000,0769.63,06.452,012.43,34.449,1030.572
02/03/17,21:12:51.36,1488.487,0000.000,0770.20,06.441,012.43,34.465,1030.589
02/03/17,21:12:53.16,1488.428,0000.000,0770.77,06.427,012.43,34.454,1030.585
02/03/17,21:12:54.18,1488.423,0000.000,0771.34,06.419,012.43,34.468,1030.600
02/03/17,21:12:54.70,1488.411,0000.000,0771.91,06.416,012.43,34.460,1030.597
02/03/17,21:12:55.57,1488.394,0000.000,0772.48,06.410,012.43,34.456,1030.597
02/03/17,21:12:56.29,1488.391,0000.000,0773.17,06.408,012.43,34.451,1030.596
02/03/17,21:12:57.66,1488.368,0000.000,0773.74,06.403,012.43,34.440,1030.592
02/03/17,21:12:58.95,1488.355,0000.000,0774.31,06.392,012.43,34.459,1030.611
02/03/17,21:12:59.89,1488.342,0000.000,0774.88,06.387,012.43,34.454,1030.609
02/03/17,21:13:01.43,1488.355,0000.000,0775.45,06.386,012.43,34.460,1030.618
02/03/17,21:13:02.51,1488.361,0000.000,0776.02,06.386,012.43,34.458,1030.619
02/03/17,21:13:03.62,1488.367,0000.000,0776.60,06.384,012.43,34.461,1030.624
02/03/17,21:13:04.32,1488.368,0000.000,0777.17,06.385,012.43,34.453,1030.620
02/03/17,21:13:06.17,1488.375,0000.000,0777.74,06.383,012.43,34.457,1030.625
02/03/17,21:13:07.37,1488.378,0000.000,0778.31,06.382,012.43,34.454,1030.626
02/03/17,21:13:07.84,1488.385,0000.000,0778.99,06.382,012.43,34.451,1030.627
02/03/17,21:13:08.69,1488.388,0000.000,0779.57,06.376,012.43,34.466,1030.642
02/03/17,21:13:09.42,1488.378,0000.000,0780.14,06.374,012.43,34.457,1030.638
02/03/17,21:13:11.51,1488.377,0000.000,0780.71,06.372,012.43,34.455,1030.639
02/03/17,21:13:12.76,1488.377,0000.000,0781.28,06.367,012.43,34.464,1030.650
02/03/17,21:13:13.40,1488.369,0000.000,0781.85,06.365,012.43,34.454,1030.645
02/03/17,21:13:14.39,1488.371,0000.000,0782.42,06.365,012.43,34.448,1030.643
02/03/17,21:13:15.39,1488.349,0000.000,0782.99,06.353,012.43,34.461,1030.658
02/03/17,21:13:16.38,1488.337,0000.000,0783.56,06.349,012.43,34.457,1030.657
02/03/17,21:13:17.87,1488.328,0000.000,0784.14,06.345,012.43,34.457,1030.661
02/03/17,21:13:19.23,1488.328,0000.000,0784.71,06.340,012.43,34.463,1030.668
02/03/17,21:13:19.92,1488.334,0000.000,0785.28,06.340,012.43,34.459,1030.668
02/03/17,21:13:20.56,1488.329,0000.000,0785.85,06.337,012.43,34.458,1030.671
02/03/17,21:13:21.37,1488.311,0000.000,0786.42,06.334,012.43,34.445,1030.663
02/03/17,21:13:22.36,1488.306,0000.000,0787.11,06.330,012.43,34.446,1030.667
02/03/17,21:13:23.98,1488.295,0000.000,0787.68,06.325,012.43,34.446,1030.671
02/03/17,21:13:24.76,1488.313,0000.000,0788.25,06.322,012.43,34.461,1030.686
02/03/17,21:13:25.66,1488.295,0000.000,0788.82,06.317,012.43,34.454,1030.684
02/03/17,21:13:26.82,1488.282,0000.000,0789.39,06.312,012.43,34.451,1030.685
02/03/17,21:13:27.08,1488.276,0000.000,0789.96,06.309,012.40,34.451,1030.687
02/03/17,21:13:28.07,1488.271,0000.000,0790.53,06.308,012.40,34.442,1030.683
02/03/17,21:13:29.10,1488.254,0000.000,0791.11,06.300,012.40,34.446,1030.690
02/03/17,21:13:30.21,1488.214,0000.000,0791.68,06.287,012.43,34.446,1030.695
02/03/17,21:13:31.45,1488.238,0000.000,0792.25,06.286,012.40,34.462,1030.710
02/03/17,21:13:32.26,1488.234,0000.000,0792.82,06.287,012.40,34.448,1030.702
02/03/17,21:13:33.01,1488.239,0000.000,0793.39,06.285,012.40,34.450,1030.706
02/03/17,21:13:33.70,1488.236,0000.000,0793.96,06.281,012.40,34.454,1030.712
02/03/17,21:13:34.43,1488.241,0000.000,0794.65,06.280,012.40,34.452,1030.714
02/03/17,21:13:36.18,1488.235,0000.000,0795.33,06.275,012.40,34.455,1030.720
02/03/17,21:13:37.98,1488.237,0000.000,0795.90,06.270,012.40,34.461,1030.728
02/03/17,21:13:38.62,1488.241,0000.000,0796.47,06.271,012.40,34.455,1030.725
02/03/17,21:13:39.39,1488.250,0000.000,0797.05,06.269,012.40,34.460,1030.733
02/03/17,21:13:39.96,1488.249,0000.000,0797.62,06.270,012.40,34.450,1030.727
02/03/17,21:13:41.20,1488.252,0000.000,0798.30,06.269,012.40,34.446,1030.727
02/03/17,21:13:42.44,1488.267,0000.000,0798.99,06.270,012.40,34.446,1030.730
02/03/17,21:13:43.57,1488.260,0000.000,0799.56,06.267,012.40,34.443,1030.731
02/03/17,21:13:44.64,1488.237,0000.000,0800.13,06.256,012.40,34.452,1030.742
02/03/17,21:13:45.23,1488.244,0000.000,0800.70,06.255,012.40,34.454,1030.747
02/03/17,21:13:46.54,1488.236,0000.000,0801.27,06.249,012.40,34.457,1030.752
02/03/17,21:13:47.19,1488.242,0000.000,0801.84,06.245,012.40,34.467,1030.763
02/03/17,21:13:47.92,1488.239,0000.000,0802.42,06.245,012.40,34.457,1030.758
02/03/17,21:13:49.07,1488.236,0000.000,0802.99,06.243,012.40,34.454,1030.759
02/03/17,21:13:50.19,1488.232,0000.000,0803.56,06.242,012.40,34.445,1030.755
02/03/17,21:13:51.51,1488.233,0000.000,0804.13,06.241,012.40,34.443,1030.756
02/03/17,21:13:52.60,1488.234,0000.000,0804.70,06.239,012.40,34.442,1030.758
02/03/17,21:13:53.37,1488.227,0000.000,0805.27,06.234,012.40,34.447,1030.765
02/03/17,21:13:54.23,1488.233,0000.000,0805.84,06.232,012.40,34.450,1030.770
02/03/17,21:13:55.25,1488.243,0000.000,0806.41,06.231,012.40,34.453,1030.775
02/03/17,21:13:56.87,1488.208,0000.000,0806.99,06.227,012.40,34.428,1030.758
02/03/17,21:13:57.69,1488.237,0000.000,0807.56,06.225,012.40,34.450,1030.779
02/03/17,21:13:58.59,1488.229,0000.000,0808.24,06.225,012.40,34.435,1030.770
02/03/17,21:13:59.74,1488.212,0000.000,0808.81,06.214,012.40,34.450,1030.786
02/03/17,21:14:01.36,1488.208,0000.000,0809.38,06.211,012.40,34.449,1030.788
02/03/17,21:14:02.44,1488.201,0000.000,0809.96,06.207,012.40,34.446,1030.789
02/03/17,21:14:03.21,1488.203,0000.000,0810.64,06.205,012.40,34.444,1030.791
02/03/17,21:14:03.35,1488.214,0000.000,0810.07,06.206,012.40,34.458,1030.799
02/03/17,21:14:03.52,1488.210,0000.000,0810.64,06.206,012.40,34.447,1030.793
02/03/17,21:14:04.17,1488.214,0000.000,0811.21,06.204,012.40,34.450,1030.799
